Machine learned ranking of entity facets	2072480722	2010
Ontology-enriched multi-document summarization in disaster management	2072319455	2010
Domain-specific information retrieval using rcommenders	2072298284	2011
A model for expert finding in social networks	2072268076	2011
A mathematics retrieval system for formulae in layout presentations	2072193005	2014
Top-k learning to rank: labeling, ranking and evaluation	2072112759	2012
Predicting query performance in microblog retrieval	2072067588	2014
CTSUM: extracting more certain summaries for news articles	2072050228	2014
Cost-Aware Result Caching for Meta-Search Engines	2071928170	2015
Learning for graphs with annotated edges	2071851254	2011
An Aspect-driven Social Media Explorer	2071721308	2015
Real-time visualization and targeting of online visitors	2071489181	2014
The effect of threshold priming and need for cognition on relevance calibration and assessment	2071446250	2013
Learning to translate queries for CLIR	2071094782	2014
Characterizing multi-click search behavior and the risks and opportunities of changing results during use	2071072444	2014
Cross-language web page classification via dual knowledge transfer using nonnegative matrix tri-factorization	2071018795	2011
A survival modeling approach to biomedical search result diversification using wikipedia	2070983861	2010
Towards a Game-Theoretic Framework for Information Retrieval	2070629256	2015
Sentiment diversification with different biases	2070302820	2013
QuickScorer: A Fast Algorithm to Rank Documents with Additive Ensembles of Regression Trees	2070299948	2015
A revisit to social network-based recommender systems	2070263508	2014
What deliberately degrading search quality tells us about discount functions	2070231868	2011
Extending average precision to graded relevance judgments	2070192299	2010
Learning to rank only using training data from related domain	2069875088	2010
Towards Understanding the Impact of Length in Web Search Result Summaries over a Speech-only Communication Channel	2069844562	2015
GLASE 0.1: eyes tell more than mice	2069757549	2012
Ranking explanatory sentences for opinion summarization	2069303437	2013
SciNet: Interactive Intent Modeling for Information Discovery	2069235180	2015
Effects of task and domain on searcher attention	2069077938	2014
Proceedings of the 35th international ACM SIGIR conference on Research and development in information retrieval	2069065514	2012
Temporal click model for sponsored search	2069002575	2010
Social context summarization	2068796797	2011
An annotation similarity model in passage ranking for historical fact validation	2068377783	2014
Monolingual and Cross-Lingual Information Retrieval Models Based on (Bilingual) Word Embeddings	2068297964	2015
Text selections as implicit relevance feedback	2067777966	2012
Leveraging Procedural Knowledge for Task-oriented Search	2067728224	2015
Probabilistic factor models for web site recommendation	2067668838	2011
A mutual information-based framework for the analysis of information retrieval systems	2067491224	2013
Local Ranking Problem on the BrowseGraph	2067152004	2015
Learning sufficient queries for entity filtering	2067069063	2014
Processing spatial keyword query as a top-k aggregation query	2067047256	2014
An unsupervised topic segmentation model incorporating word order	2067002391	2013
NeuroIR 2015: Neuro-Physiological Methods in IR Research	2066969128	2015
Privacy-preserving IR: when information retrieval meets privacy and security	2066862335	2014
On building a reusable Twitter corpus	2066682493	2012
TREC: topic engineering exercise	2066451131	2014
Challenges and Opportunities in Online Evaluation of Search Engines	2066402047	2015
An uncertainty-aware query selection model for evaluation of IR systems	2066273153	2012
CrowdTerrier: automatic crowdsourced relevance assessments with terrier	2066230871	2012
WeChat Search & Headline: Sogou Joins Force with Tencent on Mobile Search	2066122458	2015
Features of Disagreement Between Retrieval Effectiveness Measures	2066016932	2015
Incorporating statistical topic information in relevance feedback	2065883328	2012
Modeling evolution of a social network using temporalgraph kernels	2065714246	2014
About the 'Compromised Information Need' and Optimal Interaction as Quality Measure for Search Interfaces	2065656524	2015
Who is the barbecue king of texas?: a geo-spatial approach to finding local experts on twitter	2065602119	2014
Analysis of structural relationships for hierarchical cluster labeling	2065251533	2010
Effective music tagging through advanced statistical modeling	2065143787	2010
Forecasting counts of user visits for online display advertising with probabilistic latent class models	2065122990	2011
A fusion approach to cluster labeling	2065024320	2014
Sopra: a new social personalized ranking function for improving web search	2065011940	2013
EuroHCIR2013: the 3rd European workshop on human-computer interaction and information retrieval	2064907554	2013
User centered story tracking	2064797652	2010
Here and there: goals, activities, and predictions about location from geotagged queries	2064711291	2013
Diversity and novelty in information retrieval	2064608519	2013
Personalization of search results using interaction behaviors in search sessions	2064515432	2012
Award prediction with temporal citation network analysis	2064496196	2011
Effect of dynamic pruning safety on learning to rank effectiveness	2064392127	2012
Context aware query classification using dynamic query window and relationship net	2064314490	2010
Leveraging knowledge across media for spammer detection in microblogging	2064237629	2014
Combining Orthogonal Information in Large-Scale Cross-Language Information Retrieval	2064111571	2015
Increasing temporal diversity with purchase intervals	2063871698	2012
High precision opinion retrieval using sentiment-relevance flows	2063185095	2010
Optimal Aggregation Policy for Reducing Tail Latency of Web Search	2063094735	2015
Towards alias detection without string similarity: an active learning based approach	2063014845	2012
Diversified relevance feedback	2062870377	2013
Fast on-line learning for multilingual categorization	2062840562	2012
Best document selection based on approximate utility optimization	2062696682	2011
Sentiment identification by incorporating syntax, semantics and context information	2062695454	2012
Improving unsupervised query segmentation using parts-of-speech sequence information	2062654270	2014
Identifying similar people in professional social networks with discriminative probabilistic models	2062631921	2011
Synthesizing high utility suggestions for rare web search queries	2062584767	2011
Linse: A Distributional Semantics Entity Search Engine	2062412511	2015
Supervised query modeling using wikipedia	2062265378	2010
The effect of assessor error on IR system evaluation	2062236692	2010
Vote calibration in community question-answering systems	2061990975	2012
Learning to Extract Local Events from the Web	2061760029	2015
Query performance prediction for entity retrieval	2061728930	2014
A comparison of time-aware ranking methods	2061712545	2011
ServiceXplorer: a similarity-based web service search engine	2061618751	2014
Suggesting related topics in web search	2061549022	2010
Manhattan hashing for large-scale image retrieval	2061441693	2012
Reputation analysis with a ranked sentiment-lexicon	2061364982	2014
What can pictures tell us about web pages?: improving document search using images	2061031592	2013
Predicting lifespans of popular tweets in microblog	2060993036	2012
Query term ranking based on dependency parsing of verbose queries	2060976724	2010
Intent-oriented diversity in recommender systems	2060796982	2011
Promoting User Engagement and Learning in Amorphous Search Tasks	2060740258	2015
Enhancing sketch-based sport video retrieval by suggesting relevant motion paths	2060643988	2014
Crowdsourcing for search evaluation and social-algorithmic search	2060480356	2012
PRISM: concept-preserving social image search results summarization	2060417596	2014
Uncovering the unarchived web	2060370185	2014
Item group based pairwise preference learning for personalized ranking	2060303324	2014
Time-based query performance predictors	2060210423	2011
YaLi: a crowdsourcing plug-in for NERD	2060034367	2013
Automatic term mismatch diagnosis for selective query expansion	2060030398	2012
Personalize web search results with user's location	2060018771	2010
Recommending interesting activity-related local entities	2059979513	2011
Spacious: an interactive mental search interface	2059768479	2013
Combining coregularization and consensus-based self-training for multilingual text categorization	2059719708	2010
Online News Tracking for Ad-Hoc Queries	2059175275	2015
Modeling Multi-query Retrieval Tasks Using Density Matrix Transformation	2059059956	2015
Towards context-aware search with right click	2058985002	2014
StarSum: A Simple Star Graph for Multi-document Summarization	2058840158	2015
Will this #HASH#hashtag be popular tomorrow?	2058743994	2012
Evaluating diversified search results using per-intent graded relevance	2058624977	2011
Bundle recommendation in ecommerce	2058436802	2014
Semi-supervised spam filtering using aggressive consistency learning	2058250637	2010
Finding people and their utterances in social media	2057844097	2010
Cache-conscious performance optimization for similarity search	2057784562	2013
SED: supervised experimental design and its application to text classification	2057773417	2010
An Introduction to Click Models for Web Search: SIGIR 2015 Tutorial	2057744254	2015
Adversarial content manipulation effects	2057695077	2012
Necessary and frequent terms in queries	2057594293	2014
A site oriented method for segmenting web pages	2057510760	2011
Collaborative personalized Twitter search with topic-language models	2057465077	2014
Evaluating and predicting answer quality in community QA	2057415299	2010
Exploiting temporal topic models in social media retrieval	2057377241	2012
To hint or not: exploring the effectiveness of search hints for complex informational tasks	2057264208	2014
Formulating effective questions for community-based question answering	2057214431	2011
Incorporating global information into named entity recognition systems using relational context	2057070372	2010
Estimating probabilities for effective data fusion	2056975304	2010
Assessor disagreement and text classifier accuracy	2056947815	2013
Achieving high accuracy retrieval using intra-document term ranking	2056806613	2010
A two-stage model for blog feed search	2056617260	2010
Learning hidden variable models for blog retrieval	2056384672	2010
Automatic Feature Generation on Heterogeneous Graph for Music Recommendation	2056246507	2015
Word Embedding based Generalized Language Model for Information Retrieval	2055981215	2015
Ad hoc IR: not much room for improvement	2055775738	2011
To index or not to index: time-space trade-offs in search engines with positional ranking functions	2055663575	2012
Collecting high quality overlapping labels at low cost	2055601365	2010
Graphical models for text: a new paradigm for text representation and processing	2055375607	2010
From Queries to Cards: Re-ranking Proactive Card Recommendations Based on Reactive Search History	2055158566	2015
Anticipatory search: using context to initiate search	2055152834	2012
Query change as relevance feedback in session search	2055113847	2013
Automatic content linking: speech-based just-in-time retrieval for multimedia archives	2055090019	2010
Win-win search: dual-agent stochastic game in session search	2055007736	2014
A query and patient understanding framework for medical records search	2054907856	2013
Revisiting the Foundations of IR: Timeless, Yet Timely	2054644775	2015
Relevance as a subjective and situational multidimensional concept	2054436703	2012
Coarse-to-fine review selection via supervised joint aspect and sentiment model	2053978659	2014
Short text classification in twitter to improve information filtering	2053968437	2010
Time-Aware Authorship Attribution for Short Text Streams	2053878916	2015
Entity-based retrieval	2053636986	2014
Predicting quality flaws in user-generated content: the case of wikipedia	2053617566	2012
Exploiting User and Business Attributes for Personalized Business Recommendation	2053613926	2015
Where is who: large-scale photo retrieval by facial attributes and canvas layout	2053582641	2012
A unified framework for recommendations based on quaternary semantic analysis	2053466245	2011
Time-critical search	2052663321	2014
Context-aware Point-of-Interest Recommendation Using Tensor Factorization with Social Regularization	2052626679	2015
On diversifying and personalizing web search	2052517472	2011
Large-scale graph mining and learning for information retrieval	2052509824	2012
What makes data robust: a data analysis in learning to rank	2051865822	2014
Optimised Scheduling of Online Experiments	2051744369	2015
Image ranking based on user browsing behavior	2051728238	2012
Evolution of web search results within years	2051452383	2011
A general evaluation measure for document organization tasks	2051442094	2013
Cognitive Activity during Web Search	2051270138	2015
Improve collaborative filtering through bordered block diagonal form matrices	2051235496	2013
Flat vs. hierarchical phrase-based translation models for cross-language information retrieval	2051195041	2013
Emotion tagging for comments of online news by meta classification with heterogeneous information sources	2051167956	2012
Explanatory semantic relatedness and explicit spatialization for exploratory search	2051112590	2012
Focused access to sparsely and densely relevant documents	2051062514	2010
Improved query performance prediction using standard deviation	2051025610	2011
Enriching document representation via translation for improved monolingual information retrieval	2051014959	2011
A Time-aware Random Walk Model for Finding Important Documents in Web Archives	2050872380	2015
Predicting users' domain knowledge from search behaviors	2050744589	2011
BlogCast effect on information diffusion in a blogosphere	2050585798	2011
Exploiting hybrid contexts for Tweet segmentation	2050566584	2013
New assessment criteria for query suggestion	2050181000	2012
Studying page life patterns in dynamical web	2050038691	2013
Building a web test collection using social media	2049929449	2013
A novel topic model for automatic term extraction	2049819023	2013
Novelty and diversity enhancement and evaluation in recommender systems and information retrieval	2049750575	2014
The importance of anchor text for ad hoc search revisited	2049718889	2010
Proximity-based rocchio's model for pseudo relevance	2049653588	2012
Fielded Sequential Dependence Model for Ad-Hoc Entity Retrieval in the Web of Data	2049534074	2015
A novel corpus-based stemming algorithm using co-occurrence statistics	2049453310	2011
Twitter Sentiment Analysis with Deep Convolutional Neural Networks	2049434052	2015
Improving tweet stream classification by detecting changes in word probability	2049101093	2012
Improving retrieval of short texts through document expansion	2048978851	2012
Knowledge effects on document selection in search results pages	2048968070	2011
Collaborative personalized tweet recommendation	2048508267	2012
TweetSpector: entity-based retrieval of tweets	2048459039	2012
Cumulative citation recommendation: classification vs. ranking	2048316909	2013
Learning Maximal Marginal Relevance Model via Directly Optimizing Diversity Evaluation Measures	2047952076	2015
An adaptive teleportation random walk model for learning social tag relevance	2047869555	2014
Learning for search result diversification	2047804176	2014
Evaluating whole-page relevance	2047610959	2010
Designing search usability	2047229491	2013
Time Pressure in Information Search	2046696012	2015
Bootstrapping subjectivity detection	2046690788	2011
The role of current working context in professional search	2046588024	2013
TwiNER: named entity recognition in targeted twitter stream	2046240631	2012
Preference based evaluation measures for novelty and diversity	2046166484	2013
FitYou: integrating health profiles to real-time contextual suggestion	2045893243	2014
Your neighbors affect your ratings: on geographical neighborhood influence to rating prediction	2045882407	2014
Context- and Content-aware Embeddings for Query Rewriting in Sponsored Search	2045865594	2015
NicePic!: a system for extracting attractive photos from flickr streams	2045831425	2014
Summarizing Contrastive Themes via Hierarchical Non-Parametric Processes	2045818565	2015
Using Sensor Metadata Streams to Identify Topics of Local Events in the City	2045815158	2015
Aspect presence verification conditional on other aspects	2045806311	2010
Workshop on benchmarking adaptive retrieval and recommender systems: BARS 2013	2045682911	2013
Match the news: a firefox extension for real-time news recommendation	2045599870	2013
Relevance Scores for Triples from Type-Like Relations	2045517419	2015
Dependency trigram model for social relation extraction from news articles	2045436198	2012
A visual tool for bayesian data analysis: the impact of smoothing on naive bayes text classifiers	2045029602	2012
Time-based relevance models	2044980854	2011
From federated to aggregated search	2044815816	2010
Information organization and retrieval with collaboratively generated content	2044710740	2011
Rank-GeoFM: A Ranking based Geographical Factorization Method for Point of Interest Recommendation	2044672016	2015
Inferring topic-dependent influence roles of Twitter users	2044591834	2014
Query quality: user ratings and system predictions	2044406579	2010
Sketch-based image similarity search with a pen and paper interface	2043946654	2012
Predicting escalations of medical queries based on web page structure and content	2043809848	2010
Collaborative filtering with short term preferences mining	2043420517	2012
Mining touch interaction data on mobile devices to predict web search result relevance	2043382629	2013
An exploration of ranking heuristics in mobile local search	2043282012	2012
VisualSum: an interactive multi-document summarizationsystem using visualization	2043239316	2010
Cluster-based fusion of retrieved lists	2043102839	2011
Dynamic information retrieval modeling	2042816580	2014
Scalability and efficiency challenges in large-scale web search engines	2042808392	2014
Retrieval evaluation on focused tasks	2042716990	2012
Collective topic modeling for heterogeneous networks	2042712140	2011
adaQAC: Adaptive Query Auto-Completion via Implicit Negative Feedback	2042373492	2015
Evaluating Retrieval Models through Histogram Analysis	2042277184	2015
Cluster links prediction for literature based discovery using latent structure and semantic features	2042261785	2014
Discrimination between tasks with user activity patterns during information search	2042261367	2014
Using flickr geotags to predict user travel behaviour	2042042333	2010
Privacy-aware image classification and search	2041861657	2012
Exploring example-based person search in email	2041852903	2012
Compact query term selection using topically related text	2041666597	2013
From Web Search Relevance to Vertical Search Relevance	2041482338	2015
Personalized social query expansion using social bookmarking systems	2041446505	2011
Mining topics on participations for community discovery	2041387395	2011
An enhanced context-sensitive proximity model for probabilistic information retrieval	2041277986	2014
Modeling dual role preferences for trust-aware recommendation	2041073712	2014
Multi-source Information Fusion for Personalized Restaurant Recommendation	2040953641	2015
Mining, Ranking and Recommending Entity Aspects	2040873223	2015
Fast document-at-a-time query processing using two-tier indexes	2040852594	2013
PatentLine: analyzing technology evolution on multi-view patent graphs	2040779545	2014
Uncovering Crowdsourced Manipulation of Online Reviews	2040762770	2015
Multilingual people search	2040438274	2010
Visual concept-based selection of query expansions for spoken content retrieval	2040427194	2010
Influential nodes selection: a data reconstruction perspective	2040399602	2014
Enrichment of user profiles across multiple online social networks for volunteerism matching for social enterprise	2040360418	2014
Personalized click shaping through lagrangian duality for online recommendation	2040257652	2012
Bringing Order to the Job Market: Efficient Job Offer Categorization in E-Recruitment	2039840988	2015
Extracting topics based on authors, recipients and content in microblogs	2039283200	2014
A general account of effectiveness metrics for information tasks: retrieval, filtering, and clustering	2039050448	2014
Information Retrieval as Card Playing: A Formal Model for Optimizing Interactive Retrieval Interface	2038975839	2015
Re-examination on lam% in spam filtering	2038914593	2010
Topic-centric Classification of Twitter User's Political Orientation	2038889057	2015
Splitting Water: Precision and Anti-Precision to Reduce Pool Bias	2038531350	2015
A low rank structural large margin method for cross-modal ranking	2038436420	2013
Detecting outlier sections in us congressional legislation	2038417934	2011
Discriminative models of integrating document evidence and document-candidate associations for expert search	2038227503	2010
Sequential Testing for Early Stopping of Online Experiments	2038135052	2015
Content-based retrieval for heterogeneous domains: domain adaptation by relative aggregation points	2038097238	2012
Closed form solution of similarity algorithms	2038004502	2010
Web retrieval: the role of users	2037697100	2010
User interface designs to support the social transfer of web search expertise	2037689075	2010
Opinion influence and diffusion in social network	2037638609	2012
Document summarization based on word associations	2037484534	2014
Human performance and retrieval precision revisited	2037377096	2010
QuickView: advanced search of tweets	2037373760	2011
Building a query log via crowdsourcing	2037309594	2014
What-you-retrieve-is-what-you-see: a preliminary cyber-physical search engine	2037253353	2011
Descriptive modelling of text classification and its integration with other IR tasks	2037193877	2011
Active query selection for learning rankers	2037080275	2012
Internet advertising: theory and practice	2037074399	2013
Associative tag recommendation exploiting multiple textual features	2036963888	2011
New and improved: modeling versions to improve app recommendation	2036839989	2014
Improving search result summaries by using searcher behavior data	2036823777	2013
Exploring term temporality for pseudo-relevance feedback	2036797646	2011
Predicting the popularity of web 2.0 items based on user comments	2036254771	2014
DINFRA: A One Stop Shop for Computing Multilingual Semantic Relatedness	2036157879	2015
Cross-language context-aware citation recommendation in scientific articles	2036090952	2014
Incorporating query-specific feedback into learning-to-rank models	2035739021	2014
Putting context into search and search into context	2035654521	2012
Query representation for cross-temporal information retrieval	2035402303	2013
WenZher: comprehensive vertical search for healthcare domain	2035336846	2014
Towards Quantifying the Impact of Non-Uniform Information Access in Collaborative Information Retrieval	2035276946	2015
Predicting query potential for personalization, classification or regression?	2035244414	2010
ClusteringWiki: personalized and collaborative clustering of search results	2035192329	2011
Location in Search	2035172298	2015
Relating retrievability, performance and length	2034977219	2013
CRTER: using cross terms to enhance probabilistic information retrieval	2034707531	2011
Search engine switching detection based on user personal preferences and behavior patterns	2034654712	2013
Salton award lecture: information retrieval as engineering science	2034557396	2012
Low cost evaluation in information retrieval	2034536997	2010
Query performance prediction for IR	2034441832	2012
Retrieving documents with mathematical content	2034330494	2013
User comments for news recommendation in social media	2034113406	2010
Generating reformulation trees for complex queries	2033914867	2012
Machine learning for information retrieval	2033912027	2011
TopicVis: a GUI for topic-based feedback and navigation	2033873344	2013
Examining collaborative query reformulation: a case of travel information searching	2033873263	2014
Mining the blogosphere for top news stories identification	2033765075	2010
Many are better than one: improving multi-document summarization via weighted consensus	2033449090	2010
Search system requirements of patent analysts	2033383147	2010
Sign-Aware Periodicity Metrics of User Engagement for Online Search Quality Evaluation	2033361400	2015
Using social annotations to enhance document representation for personalized search	2033342008	2013
A new look at old tricks: the fertile roots of current research	2033020001	2011
On automatically tagging web documents from examples	2033010423	2012
Unsupervised linear score normalization revisited	2032939332	2012
Leveraging User Reviews to Improve Accuracy for Mobile App Retrieval	2032930526	2015
Seeking simplicity in search user interfaces	2032656743	2014
A multilingual and multiplatform application for medicinal plants prescription from medical symptoms	2032629498	2013
Impact of response latency on user behavior in web search	2032395777	2014
A perspective-aware approach to search: visualizing perspectives in news search results	2031827028	2014
Exploration, navigation and retrieval of information in cultural heritage: ENRICH 2013	2031686468	2013
Learning hash codes for efficient content reuse detection	2031637148	2012
Faster temporal range queries over versioned text	2031579906	2011
Learning to personalize trending image search suggestion	2031284268	2014
Learning user reformulation behavior for query auto-completion	2030960598	2014
Search engines that learn online	2030884004	2011
Leveraging user interaction and collaboration for improving multilingual information access in digital libraries	2030700427	2010
Workshop on evaluating personal search	2030393968	2012
Entity information management in complex networks	2030390162	2010
Self-adjusting hybrid recommenders based on social network analysis	2030370816	2011
Acquisition of instance attributes via labeled and related instances	2030262638	2010
Retrieval from Noisy E-Discovery Corpus in the Absence of Training Data	2030200841	2015
From fusion to re-ranking: a semantic approach	2030110726	2010
An Initial Investigation into Fixed and Adaptive Stopping Strategies	2029860830	2015
Workshop on health search and discovery: helping users and advancing medicine	2029755234	2013
User evaluation of query quality	2029715258	2012
Tailoring Music Recommendations to Users by Considering Diversity, Mainstreaminess, and Novelty	2029605420	2015
Personalized Recommendation via Parameter-Free Contextual Bandits	2029604041	2015
Evaluation of machine-learning protocols for technology-assisted review in electronic discovery	2029075138	2014
Time-based calibration of effectiveness measures	2029009258	2012
Metrics for assessing sets of subtopics	2029006249	2010
Bag-of-visual-words vs global image descriptors on two-stage multimodal retrieval	2028757524	2011
Identifying points of interest by self-tuning clustering	2028690229	2011
Sumblr: continuous summarization of evolving tweet streams	2028544407	2013
Lightweight contrastive summarization for news comment mining	2028279014	2012
Adapted B-CUBED Metrics to Unbalanced Datasets	2028266884	2015
S-PLASA+: adaptive sentiment analysis with application to sales performance prediction	2028100237	2010
Agro-Gator: digesting experts, logs, and N-grams	2028026094	2010
Entity linking and retrieval	2028007965	2013
Finding readings for scientists from social websites	2027989646	2012
Image-Based Recommendations on Styles and Substitutes	2027731328	2015
Time-sensitive query auto-completion	2027691696	2012
Multilingual PRF: english lends a helping hand	2027630895	2010
Reachability based Ranking in Interactive Image Retrieval	2027614354	2015
BATC: a benchmark for aggregation techniques in crowdsourcing	2027600744	2013
Hashtag retrieval in a microblogging environment	2027323723	2010
Relevance dimensions in preference-based IR evaluation	2027198686	2013
A network-based model for high-dimensional information filtering	2026944947	2010
Incorporating post-click behaviors into a click model	2026778588	2010
An IR-based evaluation framework for web search query segmentation	2026655145	2012
Exploiting paths for entity search in RDF graphs	2026566174	2012
Multimedia answering: enriching text QA with media information	2026489683	2011
Intent-aware search result diversification	2026439336	2011
Integrating hierarchical feature selection and classifier training for multi-label image annotation	2026143247	2011
Time-aware structured query suggestion	2026030496	2013
Active learning to maximize accuracy vs. effort in interactive information retrieval	2025971010	2011
Leveraging user-generated content for news search	2025956509	2010
Gender-aware re-ranking	2025588118	2012
Linking transcribed conversational speech	2025341429	2013
RecSys for distributed events: investigating the influence of recommendations on visitor plans	2025326868	2013
Clicked phrase document expansion for sponsored search ad retrieval	2025062400	2010
Late fusion of compact composite descriptors for retrieval from heterogeneous image databases	2024953081	2010
When Personalization Meets Conformity: Collective Similarity based Multi-Domain Recommendation	2024891381	2015
Modeling user posting behavior on social media	2024791434	2012
An Eye-Tracking Study of Query Reformulation	2024720850	2015
Structural relationships for large-scale learning of answer re-ranking	2024650720	2012
Utilizing minimal relevance feedback for ad hoc retrieval	2024643853	2011
Query-performance prediction: setting the expectations straight	2024463435	2014
Finding interesting posts in Twitter based on retweet graph analysis	2024369724	2012
Analyzing the content emphasis of web search engines	2024346131	2014
Learning similarity functions for topic detection in online reputation monitoring	2024278742	2014
Multi-objective optimization in learning to rank	2024277150	2011
Is relevance hard work?: evaluating the effort of making relevant assessments	2024230945	2013
Finding Money in the Haystack: Information Retrieval at Bloomberg	2024175873	2015
On the relationship between effectiveness and accessibility	2024150022	2010
Persistence in the ephemeral: utilizing repeat behaviors for multi-session personalized search	2024125207	2011
How diverse are web search results	2024100438	2011
Aspect-based opinion mining from product reviews	2023817566	2012
Sense discrimination for physics retrieval	2023766921	2011
Utilizing relevance feedback in fusion-based retrieval	2023625500	2014
Ranking tags in resource collections	2023603274	2011
Web search without 'stupid' results	2023553013	2014
Learning to select rankers	2023296430	2010
An information-theoretic account of static index pruning	2023268471	2013
Learning to rank for freshness and relevance	2023217766	2011
Feature subset non-negative matrix factorization and its applications to document understanding	2023211294	2010
Improving search personalisation with dynamic group formation	2023007756	2014
The Meta-Dex Suite: generating and analyzing indexes and meta-indexes	2022951468	2011
Summarizing the differences in multilingual news	2022741067	2011
Patent information retrieval: an instance of domain-specific search	2022565696	2012
Words-of-interest selection based on temporal motion coherence for video retrieval	2022555684	2011
Competence-based song recommendation	2022548909	2013
The correlation between cluster hypothesis tests and the effectiveness of cluster-based retrieval	2022193977	2014
Personalizing information retrieval for multi-session tasks: the roles of task stage and task type	2022187513	2010
Predicting bursts and popularity of hashtags in real-time	2022063488	2014
Query by document via a decomposition-based two-level retrieval approach	2021947911	2011
Effective sentiment stream analysis with self-augmenting training and demand-driven projection	2021891520	2011
Compact Snippet Caching for Flash-based Search Engines	2021872279	2015
How many results per page?: A Study of SERP Size, Search Behavior and User Experience	2021735564	2015
Query term ranking based on search results overlap	2021697538	2011
STICS: searching with strings, things, and cats	2021682442	2014
Extractive summarisation via sentence removal: condensing relevant sentences into a short summary	2021508268	2013
Detection of abnormal profiles on group attacks in recommender systems	2021487565	2014
Distilling and exploring nuggets from a corpus	2021290983	2012
Disambiguating biomedical acronyms using EMIM	2021203590	2011
Product comparison using comparative relations	2021078062	2011
Interpretation of coordinations, compound generation, and result fusion for query variants	2020982649	2013
A Probabilistic Model for Information Retrieval Based on Maximum Value Distribution	2020929650	2015
Semantic full-text search with broccoli	2020589513	2014
Kinship contextualization: utilizing the preceding and following structural elements	2020455035	2013
Advances on the development of evaluation measures	2020399416	2012
Choices and constraints: research goals and approaches in information retrieval (part 1)	2020331739	2014
Unconscious Physiological Effects of Search Latency on Users and Their Click Behaviour	2019871559	2015
Speeding up Document Ranking with Rank-based Features	2019803754	2015
When web search fails, searchers become askers: understanding the transition	2019432678	2012
Faster and smaller inverted indices with treaps	2019406253	2013
Live nuggets extractor: a semi-automated system for text extraction and test collection creation	2019260576	2013
Incremental diversification for very large sets: a streaming-based approach	2019196387	2011
Functional matrix factorizations for cold-start recommendation	2018571751	2011
Exploiting Wikipedia for Information Retrieval Tasks	2018392332	2015
Graph Search and Beyond: SIGIR 2015 Workshop Summary	2018210860	2015
An effective implicit relevance feedback technique using affective, physiological and behavioural features	2018097218	2013
Detecting candidate named entities in search queries	2018075017	2012
Detecting seasonal queries by time-series analysis	2018022208	2011
A Head-Weighted Gap-Sensitive Correlation Coefficient	2017833987	2015
Text document clustering with metric learning	2017074094	2010
UPS: efficient privacy protection in personalized web search	2016973348	2011
Retrieval of Relevant Opinion Sentences for New Products	2016802218	2015
Kernel-based learning to rank with syntactic and semantic structures	2016545866	2013
SearchPanel: framing complex search needs	2016280955	2014
Visual information retrieval using Java and LIRE	2016245010	2012
An interactive interface for visualizing events on Twitter	2016149099	2014
A topic model of clinical reports	2016127234	2012
Finding and filtering information for children	2016084258	2010
Enhancing ad-hoc relevance weighting using probability density estimation	2015886372	2011
Predicting Search Intent Based on Pre-Search Context	2015642291	2015
Ready to buy or just browsing?: detecting web searcher goals from interaction data	2015465704	2010
Parameterized concept weighting in verbose queries	2015441003	2011
Islands in the Stream: A Study of Item Recommendation within an Enterprise Social Stream	2015386113	2015
Exploiting click-through data for entity retrieval	2015322524	2010
Opportunity model for e-commerce recommendation: right product; right time	2015290529	2013
SIGIR 2013 workshop on modeling user behavior for information retrieval evaluation	2014849898	2013
Indexing and querying overlapping structures	2014834369	2013
Modeling user's receptiveness over time for recommendation	2014774952	2013
On statistical analysis and optimization of information retrieval effectiveness metrics	2014582466	2010
What are the real differences of children's and adults' web search	2014250898	2011
Out of sight, not out of mind: on the effect of social and physical detachment on information need	2013487798	2011
Political search trends	2013223304	2012
Predicting the ratings of multimedia items for making personalized recommendations	2013069124	2012
Searcher in a Strange Land: Understanding Web Search from Familiar and Unfamiliar Locations	2012818915	2015
Understanding Temporal Query Intent	2012529022	2015
Shame to be sham: addressing content-based grey hat search engine optimization	2012522905	2013
Efficient query construction for large scale data	2012498098	2013
Looking inside the box: context-sensitive translation for cross-language information retrieval	2011756549	2012
Learning the click-through rate for rare/new ads from similar ads	2011720192	2010
Transitive history-based query disambiguation for query reformulation	2011632592	2010
Co-training on authorship attribution with very fewlabeled examples: methods vs. views	2011627645	2014
On the mono- and cross-language detection of text reuse and plagiarism	2011611695	2010
PRES: a score metric for evaluating recall-oriented information retrieval applications	2011548984	2010
BReK12: a book recommender for K-12 users	2011501238	2012
A two-dimensional click model for query auto-completion	2011374947	2014
A test collection for entity search in DBpedia	2011329312	2013
Learning more powerful test statistics for click-based retrieval evaluation	2011285051	2010
Graph-based large scale RDF data compression	2011144202	2014
Using Contextual Information to Understand Searching and Browsing Behavior	2010872113	2015
Learning latent friendship propagation networks with interest awareness for link prediction	2010627475	2013
ThemeStreams: visualizing the stream of themes discussed in politics	2010492460	2013
Predicting eBay listing conversion	2010367091	2011
Load balancing for partition-based similarity search	2009953130	2014
CLR: a collaborative location recommendation framework based on co-clustering	2009799282	2011
Collaborative cyberporn filtering with collective intelligence	2009624511	2011
A novel TF-IDF weighting scheme for effective ranking	2009593660	2013
Using the cross-entropy method to re-rank search results	2009580300	2014
ChatNoir: a search engine for the ClueWeb09 corpus	2009571180	2012
If SIGIR had an Academic Track, What Would Be In It?	2009545460	2015
