0 qid:1 1:5.000000 2:3.465736 3:0.500000 4:0.476551 5:37.330565 6:11.431241 7:37.307017 8:2.006924 9:25.062451 10:14.212437 11:22.580680 12:3.117095 13:-36.717226 14:-32.639402 15:-32.639402 16:38.000000 17:9.757305 18:0.230303 19:0.223611 20:28.303065 21:9.340024 22:24.809801 23:0.851304 24:158.072870 25:5.076668 26:30.143952 27:3.405984 28:-37.419853 29:-37.654766 30:-36.905752 31:43.000000 32:10.585220 33:0.245714 34:0.238503 35:27.701632 36:9.139690 37:23.819476 38:0.880399 39:173.446516 40:4.842425 41:31.190000 42:3.440098 43:-36.627466 44:-36.949169 45:-35.829776 #docid = 244338
2 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 234398
0 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 37140
0 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 201648
1 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 202281
0 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 169604
1 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 74389
0 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 264818
0 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 191355
0 qid:3 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:37.482399 6:10.903265 7:37.442308 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:0.000000 17:0.000000 18:0.000000 19:0.000000 20:32.226051 21:9.867809 22:30.029052 23:0.000000 24:0.000000 25:0.000000 26:NULL 27:NULL 28:NULL 29:NULL 30:NULL 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:31.071716 36:9.648830 37:28.403517 38:0.000000 39:0.000000 40:0.000000 41:NULL 42:NULL 43:NULL 44:NULL 45:NULL #docid = 71870
2 qid:4 1:2.000000 2:1.386294 3:0.666667 4:0.575364 5:17.378203 6:5.183631 7:17.354575 8:2.259599 9:12.787937 10:10.576391 11:17.142301 12:2.841549 13:-14.611369 14:-10.932163 15:-10.932163 16:7.000000 17:2.995732 18:0.155556 19:0.149696 20:14.866249 21:4.617023 22:13.620657 23:0.735610 24:40.051526 25:5.703560 26:20.471637 27:3.019040 28:-14.400182 29:-14.343703 30:-13.526377 31:9.000000 32:3.401197 33:0.187500 34:0.179134 35:14.361733 36:4.501859 37:12.867089 38:0.837316 39:50.064707 40:5.519996 41:20.920133 42:3.040712 43:-13.920028 44:-13.899134 45:-13.069618 #docid = 259118
0 qid:4 1:1.000000 2:0.693147 3:0.250000 4:0.223144 5:17.378203 6:5.183631 7:17.354575 8:1.083494 9:7.819940 10:6.407126 11:9.809052 12:2.283306 13:-17.831215 14:-17.156433 15:-17.156433 16:7.000000 17:2.639057 18:0.089744 19:0.086847 20:14.866249 21:4.617023 22:13.620657 23:0.499011 24:47.919558 25:4.597659 26:17.317112 27:2.851695 28:-15.978166 29:-16.119617 30:-15.850686 31:8.000000 32:2.772589 33:0.097561 34:0.094038 35:14.361733 36:4.501859 37:12.867089 38:0.524935 39:53.981494 40:4.296684 41:17.385330 42:2.855627 43:-15.850483 44:-15.996597 45:-15.767440 #docid = 11454
0 qid:4 1:1.000000 2:0.693147 3:0.111111 4:0.105361 5:17.378203 6:5.183631 7:17.354575 8:0.625341 9:7.819940 10:5.598256 11:7.414188 12:2.003395 13:-18.096875 14:-17.967103 15:-17.967103 16:5.000000 17:2.302585 18:0.084746 19:0.082404 20:14.866249 21:4.617023 22:13.620657 23:0.473488 24:33.478919 25:4.599859 26:17.347370 27:2.853441 28:-15.901501 29:-15.971616 30:-15.780820 31:6.000000 32:2.484907 33:0.088235 34:0.085551 35:14.361733 36:4.501859 37:12.867089 38:0.481527 39:39.798090 40:4.216181 41:17.288556 42:2.850045 43:-15.850537 44:-15.963085 45:-15.890148 #docid = 220959
0 qid:4 1:1.000000 2:0.693147 3:0.111111 4:0.105361 5:17.378203 6:5.183631 7:17.354575 8:0.625341 9:7.819940 10:5.598256 11:7.414188 12:2.003395 13:-18.096875 14:-17.967103 15:-17.967103 16:6.000000 17:2.484907 18:0.073171 19:0.071310 20:14.866249 21:4.617023 22:13.620657 23:0.419379 24:40.699239 25:4.349261 26:16.661206 27:2.813083 28:-16.252769 29:-16.400860 30:-16.238256 31:7.000000 32:2.639057 33:0.076923 34:0.074781 35:14.361733 36:4.501859 37:12.867089 38:0.430204 39:46.889792 40:4.011295 41:16.681428 42:2.814296 43:-16.202480 44:-16.356077 45:-16.246896 #docid = 93562
0 qid:4 1:1.000000 2:0.693147 3:0.250000 4:0.223144 5:17.378203 6:5.183631 7:17.354575 8:1.083494 9:7.819940 10:6.407126 11:9.809052 12:2.283306 13:-17.831215 14:-17.156433 15:-17.156433 16:2.000000 17:1.386294 18:0.142857 19:0.137986 20:14.866249 21:4.617023 22:13.620657 23:0.612894 24:10.268607 25:4.828066 26:15.132001 27:2.716812 28:-16.767289 29:-15.588795 30:-15.744557 31:3.000000 32:1.791759 33:0.166667 34:0.159428 35:14.361733 36:4.501859 37:12.867089 38:0.731912 39:17.113855 40:4.781024 41:16.589931 42:2.808796 43:-16.033659 44:-15.173996 45:-15.098231 #docid = 282491
0 qid:4 1:1.000000 2:0.693147 3:0.100000 4:0.095310 5:17.378203 6:5.183631 7:17.354575 8:0.577733 9:7.819940 10:5.493307 11:7.069010 12:1.955720 13:-18.147297 14:-18.072412 15:-18.072412 16:4.000000 17:2.079442 18:0.129032 19:0.124122 20:14.866249 21:4.617023 22:13.620657 23:0.623680 24:24.709246 25:4.752132 26:16.695375 27:2.815132 28:-16.376039 29:-16.066863 30:-15.953399 31:5.000000 32:2.302585 33:0.121951 34:0.117188 35:14.361733 36:4.501859 37:12.867089 38:0.594872 39:31.297259 40:4.351435 41:16.575705 42:2.807938 43:-16.214858 44:-16.108262 45:-16.186976 #docid = 82481
0 qid:4 1:2.000000 2:1.386294 3:0.250000 4:0.235566 5:17.378203 6:5.183631 7:17.354575 8:1.135312 9:12.410206 10:8.300092 11:12.362325 12:2.514654 13:-15.237126 14:-13.260302 15:-13.260302 16:2.000000 17:1.098612 18:0.086957 19:0.083382 20:14.866249 21:4.617023 22:13.620657 23:0.487262 24:14.440639 25:4.177709 26:12.192460 27:2.500818 28:-19.735351 29:-19.903223 30:-19.777378 31:4.000000 32:2.079442 33:0.129032 34:0.124122 35:14.361733 36:4.501859 37:12.867089 38:0.612859 39:24.205557 40:4.428656 41:16.550506 42:2.806417 43:-16.153212 44:-15.844971 45:-15.639379 #docid = 23736
0 qid:4 1:1.000000 2:0.693147 3:0.125000 4:0.117783 5:17.378203 6:5.183631 7:17.354575 8:0.681830 9:7.819940 10:5.715628 11:7.794805 12:2.053458 13:-18.045592 14:-17.849372 15:-17.849372 16:3.000000 17:1.791759 18:0.107143 19:0.104084 20:14.866249 21:4.617023 22:13.620657 23:0.519241 24:17.488926 25:4.492662 26:15.839549 27:2.762510 28:-16.668117 29:-16.271016 30:-15.941319 31:4.000000 32:2.079442 33:0.111111 34:0.107442 35:14.361733 36:4.501859 37:12.867089 38:0.542605 39:24.205557 40:4.234403 41:16.217268 42:2.786077 43:-16.332906 44:-16.139888 45:-15.924304 #docid = 64733
1 qid:4 1:1.000000 2:0.693147 3:0.142857 4:0.133531 5:17.378203 6:5.183631 7:17.354575 8:0.750063 9:7.819940 10:5.848747 11:8.216617 12:2.106159 13:-17.993417 14:-17.715893 15:-17.715893 16:7.000000 17:2.639057 18:0.090909 19:0.087939 20:14.866249 21:4.617023 22:13.620657 23:0.485190 24:46.370204 25:4.285637 26:15.859757 27:2.763785 28:-17.032271 29:-17.158299 30:-16.905380 31:8.000000 32:2.772589 33:0.095238 34:0.091877 35:14.361733 36:4.501859 37:12.867089 38:0.498639 39:52.572365 40:4.044753 41:15.914371 42:2.767223 43:-16.816308 44:-16.948588 45:-16.757527 #docid = 180982
0 qid:4 1:1.000000 2:0.693147 3:0.111111 4:0.105361 5:17.378203 6:5.183631 7:17.354575 8:0.625341 9:7.819940 10:5.598256 11:7.414188 12:2.003395 13:-18.096875 14:-17.967103 15:-17.967103 16:2.000000 17:1.386294 18:0.105263 19:0.102587 20:14.866249 21:4.617023 22:13.620657 23:0.470892 24:10.268607 25:4.366818 26:14.486067 27:2.673187 28:-16.992959 29:-16.195543 30:-16.250412 31:3.000000 32:1.791759 33:0.107143 34:0.104084 35:14.361733 36:4.501859 37:12.867089 38:0.509359 39:17.113855 40:4.166555 41:15.726994 42:2.755379 43:-16.445262 44:-16.049258 45:-16.039192 #docid = 81845
0 qid:4 1:2.000000 2:1.386294 3:0.250000 4:0.235566 5:17.378203 6:5.183631 7:17.354575 8:1.135312 9:12.410206 10:8.300092 11:12.362325 12:2.514654 13:-15.237126 14:-13.260302 15:-13.260302 16:1.000000 17:0.693147 18:0.050000 19:0.048790 20:14.866249 21:4.617023 22:13.620657 23:0.308231 24:7.220319 25:3.635594 26:10.146530 27:2.317132 28:-20.302107 29:-20.456439 30:-20.781537 31:3.000000 32:1.791759 33:0.107143 34:0.104084 35:14.361733 36:4.501859 37:12.867089 38:0.509359 39:17.113855 40:4.166555 41:15.726994 42:2.755379 43:-16.445262 44:-16.049258 45:-16.039192 #docid = 334560
0 qid:4 1:1.000000 2:0.693147 3:0.200000 4:0.182322 5:17.378203 6:5.183631 7:17.354575 8:0.941564 9:7.819940 10:6.184395 11:9.213819 12:2.220704 13:-17.886262 14:-17.379524 15:-17.379524 16:4.000000 17:2.197225 18:0.057143 19:0.056342 20:14.866249 21:4.617023 22:13.620657 23:0.271062 24:20.537214 25:3.520840 26:13.929860 27:2.634035 28:-17.286583 29:-17.404613 30:-16.776854 31:5.000000 32:2.484907 33:0.066667 34:0.065538 35:14.361733 36:4.501859 37:12.867089 38:0.324964 39:27.136008 40:3.510515 41:15.134937 42:2.717006 43:-16.782130 44:-16.913148 45:-16.234736 #docid = 125751
0 qid:4 1:2.000000 2:1.386294 3:0.285714 4:0.267063 5:17.378203 6:5.183631 7:17.354575 8:1.254319 9:12.410206 10:8.557269 11:13.031305 12:2.567355 13:-15.184950 14:-12.994562 15:-12.994562 16:2.000000 17:1.386294 18:0.039216 19:0.038836 20:14.866249 21:4.617023 22:13.620657 23:0.190461 24:10.268607 25:3.049787 26:11.377733 27:2.431658 28:-18.136001 29:-18.144973 30:-18.298101 31:4.000000 32:2.197225 33:0.068966 34:0.067803 35:14.361733 36:4.501859 37:12.867089 38:0.315031 39:20.044306 40:3.451442 41:14.674207 42:2.686091 43:-16.748854 44:-16.811414 45:-16.288960 #docid = 12619
0 qid:4 1:1.000000 2:0.693147 3:0.142857 4:0.133531 5:17.378203 6:5.183631 7:17.354575 8:0.750063 9:7.819940 10:5.848747 11:8.216617 12:2.106159 13:-17.993417 14:-17.715893 15:-17.715893 16:8.000000 17:2.772589 18:0.056738 19:0.055520 20:14.866249 21:4.617023 22:13.620657 23:0.327737 24:53.590523 25:3.752266 26:14.207189 27:2.653748 28:-18.102404 29:-18.167164 30:-18.058370 31:9.000000 32:2.890372 33:0.060811 34:0.059378 35:14.361733 36:4.501859 37:12.867089 38:0.344104 39:59.664067 40:3.552944 41:14.478903 42:2.672693 43:-17.854079 44:-17.898447 45:-17.800224 #docid = 129451
0 qid:4 1:1.000000 2:0.693147 3:0.100000 4:0.095310 5:17.378203 6:5.183631 7:17.354575 8:0.577733 9:7.819940 10:5.493307 11:7.069010 12:1.955720 13:-18.147297 14:-18.072412 15:-18.072412 16:8.000000 17:2.772589 18:0.057971 19:0.056700 20:14.866249 21:4.617023 22:13.620657 23:0.333917 24:53.590523 25:3.775731 26:14.286440 27:2.659311 28:-18.054909 29:-18.126303 30:-17.846452 31:9.000000 32:2.890372 33:0.060811 34:0.059378 35:14.361733 36:4.501859 37:12.867089 38:0.344104 39:59.664067 40:3.552944 41:14.478903 42:2.672693 43:-17.854079 44:-17.898447 45:-17.635923 #docid = 238764
1 qid:4 1:1.000000 2:0.693147 3:0.166667 4:0.154151 5:17.378203 6:5.183631 7:17.354575 8:0.834353 9:7.819940 10:6.002486 11:8.686693 12:2.161792 13:-17.940318 14:-17.561794 15:-17.561794 16:2.000000 17:1.386294 18:0.051282 19:0.050636 20:14.866249 21:4.617023 22:13.620657 23:0.245115 24:10.268607 25:3.381609 26:12.373358 27:2.515546 28:-17.756549 29:-17.617877 30:-17.729254 31:3.000000 32:1.791759 33:0.066667 34:0.065464 35:14.361733 36:4.501859 37:12.867089 38:0.337067 39:17.113855 40:3.561434 41:14.457601 42:2.671220 43:-17.036766 44:-16.984044 45:-16.838317 #docid = 107901
0 qid:4 1:1.000000 2:0.693147 3:0.200000 4:0.182322 5:17.378203 6:5.183631 7:17.354575 8:0.941564 9:7.819940 10:6.184395 11:9.213819 12:2.220704 13:-17.886262 14:-17.379524 15:-17.379524 16:2.000000 17:1.386294 18:0.048780 19:0.048195 20:14.866249 21:4.617023 22:13.620657 23:0.233923 24:10.268607 25:3.318319 26:12.195494 27:2.501067 28:-17.823218 29:-17.716320 30:-18.107987 31:3.000000 32:1.791759 33:0.065217 34:0.064066 35:14.361733 36:4.501859 37:12.867089 38:0.330514 39:17.113855 40:3.534693 41:14.389552 42:2.666502 43:-17.068180 44:-17.027177 45:-17.133212 #docid = 178596
0 qid:4 1:1.000000 2:0.693147 3:0.166667 4:0.154151 5:17.378203 6:5.183631 7:17.354575 8:0.834353 9:7.819940 10:6.002486 11:8.686693 12:2.161792 13:-17.940318 14:-17.561794 15:-17.561794 16:2.000000 17:1.386294 18:0.048780 19:0.048195 20:14.866249 21:4.617023 22:13.620657 23:0.233923 24:10.268607 25:3.318319 26:12.195494 27:2.501067 28:-17.823218 29:-17.716320 30:-17.822132 31:3.000000 32:1.791759 33:0.063830 34:0.062726 35:14.361733 36:4.501859 37:12.867089 38:0.324212 39:17.113855 40:3.508633 41:14.322167 42:2.661808 43:-17.099269 44:-17.069365 45:-16.857252 #docid = 64462
2 qid:4 1:1.000000 2:0.693147 3:0.142857 4:0.133531 5:17.378203 6:5.183631 7:17.354575 8:0.750063 9:7.819940 10:5.848747 11:8.216617 12:2.106159 13:-17.993417 14:-17.715893 15:-17.715893 16:8.000000 17:2.772589 18:0.050633 19:0.049660 20:14.866249 21:4.617023 22:13.620657 23:0.296656 24:53.590523 25:3.629038 26:13.778243 27:2.623091 28:-18.358198 29:-18.382727 30:-18.180326 31:9.000000 32:2.890372 33:0.054545 34:0.053388 35:14.361733 36:4.501859 37:12.867089 38:0.313136 39:59.664067 40:3.437968 41:14.106811 42:2.646658 43:-18.101192 44:-18.103179 45:-17.941877 #docid = 295226
0 qid:4 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:17.378203 6:5.183631 7:17.354575 8:0.000000 9:0.000000 10:0.000000 11:NULL 12:NULL 13:NULL 14:NULL 15:NULL 16:7.000000 17:2.639057 18:0.053435 19:0.052388 20:14.866249 21:4.617023 22:13.620657 23:0.308709 24:46.370204 25:3.682740 26:14.030705 27:2.641248 28:-18.095201 29:-18.181318 30:-18.004712 31:7.000000 32:2.639057 33:0.051471 34:0.050498 35:14.361733 36:4.501859 37:12.867089 38:0.293534 39:45.480663 40:3.365302 41:13.997519 42:2.638880 43:-17.954151 44:-18.025968 45:-17.892540 #docid = 130821
1 qid:4 1:2.000000 2:1.098612 3:0.222222 4:0.200671 5:17.378203 6:5.183631 7:17.354575 8:1.007142 9:15.639881 10:6.289549 11:10.360950 12:2.338044 13:-17.405025 14:-17.274190 15:-17.104386 16:5.000000 17:1.791759 18:0.121951 19:0.115069 20:14.866249 21:4.617023 22:13.620657 23:0.631552 24:36.101597 25:4.511512 26:13.587540 27:2.609153 28:-19.480559 29:-19.565076 30:-19.888346 31:7.000000 32:2.079442 33:0.140000 34:0.131028 35:14.361733 36:4.501859 37:12.867089 38:0.689560 39:49.641914 40:4.384767 41:13.831607 42:2.626956 43:-19.144094 44:-19.144094 45:-19.684808 #docid = 66203
0 qid:4 1:2.000000 2:1.098612 3:0.285714 4:0.251314 5:17.378203 6:5.183631 7:17.354575 8:1.173803 9:15.639881 10:6.540451 11:11.119727 12:2.408721 13:-17.301567 14:-17.022927 15:-16.925841 16:11.000000 17:2.484907 18:0.100000 19:0.095310 20:14.866249 21:4.617023 22:13.620657 23:0.543505 24:79.423513 25:4.315469 26:13.691601 27:2.616783 28:-20.385153 29:-19.763491 30:-20.577390 31:13.000000 32:2.639057 33:0.111111 34:0.105361 35:14.361733 36:4.501859 37:12.867089 38:0.581079 39:92.192125 40:4.156891 41:13.804116 42:2.624967 43:-20.063602 44:-19.375162 45:-20.305160 #docid = 73505
1 qid:4 1:2.000000 2:1.098612 3:0.166667 4:0.154151 5:17.378203 6:5.183631 7:17.354575 8:0.834353 9:15.639881 10:6.002486 11:9.398919 12:2.240595 13:-17.553816 14:-17.561794 15:-17.521110 16:4.000000 17:1.609438 18:0.114286 19:0.108214 20:14.866249 21:4.617023 22:13.620657 23:0.601678 24:28.881277 25:4.447329 26:13.333271 27:2.590263 28:-19.499028 29:-19.629985 30:-19.664972 31:6.000000 32:1.945910 33:0.127660 34:0.120144 35:14.361733 36:4.501859 37:12.867089 38:0.644652 39:42.550212 40:4.293696 41:13.646057 42:2.613451 43:-19.206839 44:-19.236353 45:-19.738964 #docid = 90892
0 qid:4 1:1.000000 2:0.693147 3:0.142857 4:0.133531 5:17.378203 6:5.183631 7:17.354575 8:0.750063 9:7.819940 10:5.848747 11:8.216617 12:2.106159 13:-17.993417 14:-17.715893 15:-17.715893 16:4.000000 17:1.609438 18:0.088889 19:0.085158 20:14.866249 21:4.617023 22:13.620657 23:0.495797 24:28.881277 25:4.199355 26:12.972515 27:2.562833 28:-19.832705 29:-19.881249 30:-19.768042 31:5.000000 32:1.791759 33:0.096154 34:0.091808 35:14.361733 36:4.501859 37:12.867089 38:0.519921 39:35.458510 40:4.014743 41:13.179704 42:2.578678 43:-19.539908 44:-19.519711 45:-19.612723 #docid = 179017
1 qid:4 1:1.000000 2:0.693147 3:0.200000 4:0.182322 5:17.378203 6:5.183631 7:17.354575 8:0.941564 9:7.819940 10:6.184395 11:9.213819 12:2.220704 13:-17.886262 14:-17.379524 15:-17.379524 16:3.000000 17:1.386294 18:0.083333 19:0.080043 20:14.866249 21:4.617023 22:13.620657 23:0.471061 24:21.660958 25:4.135816 26:12.612537 27:2.534691 28:-19.821715 29:-19.945773 30:-20.246021 31:4.000000 32:1.609438 33:0.097561 34:0.093090 35:14.361733 36:4.501859 37:12.867089 38:0.525836 39:28.366808 40:4.029010 41:13.034080 42:2.567567 43:-19.420653 44:-19.505187 45:-20.016766 #docid = 1809
0 qid:4 1:1.000000 2:0.693147 3:0.111111 4:0.105361 5:17.378203 6:5.183631 7:17.354575 8:0.625341 9:7.819940 10:5.598256 11:7.414188 12:2.003395 13:-18.096875 14:-17.967103 15:-17.967103 16:4.000000 17:1.609438 18:0.080000 19:0.076961 20:14.866249 21:4.617023 22:13.620657 23:0.455921 24:28.881277 25:4.095660 26:12.799360 27:2.549395 28:-19.986585 29:-19.986585 30:-20.319701 31:5.000000 32:1.791759 33:0.084746 34:0.081346 35:14.361733 36:4.501859 37:12.867089 38:0.470623 39:35.458510 40:3.890875 41:12.997333 42:2.564744 43:-19.739033 44:-19.645972 45:-20.102749 #docid = 55793
0 qid:4 1:1.000000 2:0.693147 3:0.200000 4:0.182322 5:17.378203 6:5.183631 7:17.354575 8:0.941564 9:7.819940 10:6.184395 11:9.213819 12:2.220704 13:-17.886262 14:-17.379524 15:-17.379524 16:3.000000 17:1.791759 18:0.031250 19:0.030982 20:14.866249 21:4.617023 22:13.620657 23:0.171389 24:17.488926 25:2.973044 26:11.457380 27:2.438634 28:-18.548810 29:-18.683189 30:-18.628571 31:4.000000 32:2.079442 33:0.039604 34:0.039123 35:14.361733 36:4.501859 37:12.867089 38:0.219754 39:24.205557 40:3.023245 41:12.935032 42:2.559939 43:-18.021704 44:-18.150669 45:-18.046543 #docid = 134671
0 qid:4 1:1.000000 2:0.693147 3:0.111111 4:0.105361 5:17.378203 6:5.183631 7:17.354575 8:0.625341 9:7.819940 10:5.598256 11:7.414188 12:2.003395 13:-18.096875 14:-17.967103 15:-17.967103 16:7.000000 17:2.079442 18:0.063063 19:0.061154 20:14.866249 21:4.617023 22:13.620657 23:0.375236 24:50.542235 25:3.862229 26:12.673397 27:2.539505 28:-20.855778 29:-20.224409 30:-20.556428 31:8.000000 32:2.197225 33:0.066667 34:0.064539 35:14.361733 36:4.501859 37:12.867089 38:0.387152 39:56.733616 40:3.656449 41:12.832090 42:2.551949 43:-20.602468 44:-19.885848 45:-20.279129 #docid = 336698
0 qid:4 1:1.000000 2:0.693147 3:0.100000 4:0.095310 5:17.378203 6:5.183631 7:17.354575 8:0.577733 9:7.819940 10:5.493307 11:7.069010 12:1.955720 13:-18.147297 14:-18.072412 15:-18.072412 16:3.000000 17:1.386294 18:0.071429 19:0.068993 20:14.866249 21:4.617023 22:13.620657 23:0.415902 24:21.660958 25:3.984327 26:12.352579 27:2.513865 28:-20.024039 29:-20.099884 30:-20.329969 31:4.000000 32:1.609438 33:0.076923 34:0.074108 35:14.361733 36:4.501859 37:12.867089 38:0.435358 39:28.366808 40:3.796101 41:12.688234 42:2.540675 43:-19.762993 44:-19.742794 45:-20.351280 #docid = 74339
0 qid:4 1:1.000000 2:0.693147 3:0.100000 4:0.095310 5:17.378203 6:5.183631 7:17.354575 8:0.577733 9:7.819940 10:5.493307 11:7.069010 12:1.955720 13:-18.147297 14:-18.072412 15:-18.072412 16:3.000000 17:1.386294 18:0.062500 19:0.060625 20:14.866249 21:4.617023 22:13.620657 23:0.372439 24:21.660958 25:3.853450 26:12.103121 27:2.493463 28:-20.213576 29:-20.233375 30:-20.189947 31:4.000000 32:1.609438 33:0.068966 34:0.066691 35:14.361733 36:4.501859 37:12.867089 38:0.398160 39:28.366808 40:3.689489 41:12.507216 42:2.526306 43:-19.934468 44:-19.851959 45:-20.086313 #docid = 85647
0 qid:4 1:1.000000 2:0.693147 3:0.166667 4:0.154151 5:17.378203 6:5.183631 7:17.354575 8:0.603222 9:4.967996 10:3.209248 11:5.513456 12:1.707192 13:-20.731715 14:-20.388811 15:-20.388811 16:2.000000 17:1.386294 18:0.020408 19:0.020305 20:14.866249 21:4.617023 22:13.620657 23:0.101720 24:10.268607 25:2.317602 26:8.651244 27:2.157703 28:-19.282277 29:-19.415106 30:-19.631745 31:3.000000 32:2.079442 33:0.028846 34:0.028708 35:14.361733 36:4.501859 37:12.867089 38:0.134632 39:14.361733 40:2.329004 41:12.410131 42:2.518513 43:-15.052052 44:-15.892435 45:-15.917182 #docid = 177605
